Single_Tag,Dataset,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
T2,T2,corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5120131874298541,0.5848947811447812,0.072881593714927,0.1486094885751269,0.1203685664789134,-0.0282409220962134,0.5035502958579882,0.5298816568047338,0.0263313609467455,0.6189616397968724,0.6648314496559999,0.0458698098591275,0.5930727062393668,0.626289689195485,0.0332169829561181,0.4979545454545454,0.5368434343434344,0.0388888888888889,0.4942307692307692,0.5192307692307692,0.0249999999999999,0.5818844984802432,0.5840466606424053,0.0021621621621621,0.631578947368421,0.625,-0.006578947368421,0.2799999999999999,0.3911111111111111,0.1111111111111111,0.25,0.3461538461538461,0.096153846153846,14.4,14.4,0.0,43,43,0
T2,T2,corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6108473625140292,0.6048120089786757,-0.0060353535353534,0.0943280006484758,0.1106899191886217,0.0163619185401459,0.5816568047337278,0.5905325443786982,0.0088757396449703,0.6651466377593532,0.6539222808719292,-0.011224356887424,0.620312191596879,0.6169058300188414,-0.0034063615780376,0.5798863636363636,0.5509343434343434,-0.0289520202020201,0.5673076923076923,0.5461538461538462,-0.021153846153846,0.6212700505383433,0.5827066627066626,-0.0385633878316806,0.6474820143884892,0.6119402985074627,-0.0355417158810265,0.4644444444444444,0.4622222222222222,-0.0022222222222221,0.4423076923076923,0.4615384615384615,0.0192307692307692,14.4,14.4,0.0,43,43,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6516877104377105,0.6639211560044893,0.0122334455667788,0.0621132394991648,0.0963197262654277,0.0342064867662629,0.6011834319526628,0.6168639053254438,0.015680473372781,0.6948918174960964,0.7176914551298996,0.0227996376338032,0.6568130970538579,0.6737192478629201,0.0169061508090622,0.6006565656565657,0.5916287878787878,-0.0090277777777778,0.5980769230769231,0.6,0.0019230769230769,0.599007091197244,0.6122345147112949,0.0132274235140508,0.624,0.6515151515151515,0.0275151515151514,0.5866666666666667,0.5199999999999999,-0.0666666666666667,0.5961538461538461,0.5384615384615384,-0.0576923076923077,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6333249158249158,0.6066098484848486,-0.0267150673400672,0.124987350849073,0.1119462409595014,-0.0130411098895716,0.6036982248520709,0.6144970414201184,0.0107988165680474,0.6834557707716178,0.6380790637109344,-0.0453767070606834,0.651423212016867,0.6446521707384616,-0.0067710412784054,0.5292550505050505,0.5572601010101009,0.0280050505050504,0.5192307692307693,0.5576923076923077,0.0384615384615384,0.6119764805722252,0.5438746438746439,-0.0681018366975813,0.6535947712418301,0.5737704918032787,-0.0798242794385514,0.2977777777777778,0.5555555555555556,0.2577777777777778,0.2692307692307692,0.5769230769230769,0.3076923076923076,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6701529180695848,0.6661125140291807,-0.004040404040404,0.0982020967373296,0.093636543394002,-0.0045655533433276,0.628698224852071,0.6501479289940828,0.0214497041420117,0.7071623910211274,0.6949192509143192,-0.0122431401068082,0.7189497882550799,0.7147746773787198,-0.0041751108763601,0.5576010101010102,0.6319823232323232,0.074381313131313,0.5288461538461539,0.6134615384615385,0.0846153846153846,0.5951414768806074,0.6166917293233082,0.0215502524427008,0.6293706293706294,0.6456692913385826,0.0162986619679532,0.3866666666666666,0.5911111111111113,0.2044444444444446,0.3653846153846153,0.5961538461538461,0.2307692307692308,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LightGBM,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.5864534231200897,0.6021801346801346,0.0157267115600449,0.1212378459862936,0.111164665442849,-0.0100731805434445,0.6059171597633137,0.5715976331360947,-0.034319526627219,0.6471957022319377,0.6667348382498961,0.0195391360179584,0.6471600726877695,0.6123906815675794,-0.0347693911201901,0.5730808080808081,0.5675378787878788,-0.0055429292929293,0.5692307692307692,0.5653846153846154,-0.0038461538461538,0.5778356426182514,0.5479443382704252,-0.0298913043478261,0.609375,0.5853658536585366,-0.0240091463414634,0.5244444444444445,0.5622222222222223,0.0377777777777778,0.5384615384615384,0.5769230769230769,0.0384615384615384,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6526459034792368,0.6606257014590347,0.0079797979797978,0.091068728219647,0.0796538470951801,-0.0114148811244668,0.6464497041420119,0.6505917159763314,0.0041420118343195,0.6964242707078316,0.7002614357136852,0.0038371650058535,0.7017740822442968,0.7055751138598068,0.0038010316155099,0.6358585858585858,0.6205176767676768,-0.015340909090909,0.6384615384615384,0.6230769230769231,-0.0153846153846153,0.6389183365653954,0.6184548784548785,-0.0204634581105169,0.671875,0.6507936507936508,-0.0210813492063491,0.6,0.6,0.0,0.6153846153846154,0.6153846153846154,0.0,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6296941638608305,0.6382449494949495,0.0085507856341189,0.0329675974734,0.0269564763495142,-0.0060111211238858,0.5769230769230769,0.584319526627219,0.0073964497041421,0.6804178136904626,0.6822039467401828,0.0017861330497201,0.6414647558874584,0.6484210715057854,0.0069563156183269,0.5432828282828284,0.5432828282828284,0.0,0.5442307692307693,0.5442307692307693,0.0,0.6407530454042082,0.6407530454042082,0.0,0.6753246753246753,0.6753246753246753,0.0,0.3022222222222222,0.3022222222222222,0.0,0.2884615384615384,0.2884615384615384,0.0,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6169318181818182,0.6604166666666667,0.0434848484848484,0.12465018647342,0.1045050060824661,-0.0201451803909538,0.6050295857988166,0.640828402366864,0.0357988165680474,0.6757588015306221,0.7090652897133174,0.0333064881826953,0.6322017001710327,0.695142361197034,0.0629406610260012,0.5887121212121211,0.6094065656565657,0.0206944444444445,0.5903846153846154,0.6192307692307693,0.0288461538461538,0.6078388278388278,0.6224592724592725,0.0146204446204446,0.6466165413533834,0.6615384615384615,0.014921920185078,0.5155555555555555,0.5555555555555556,0.04,0.5192307692307693,0.5769230769230769,0.0576923076923076,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6409553872053873,0.6451388888888888,0.0041835016835015,0.0893991233033135,0.0648538242397356,-0.0245452990635779,0.6127218934911244,0.6263313609467456,0.0136094674556211,0.6913419551167534,0.6956913520173643,0.0043493969006108,0.6781924639898229,0.6906526616794544,0.0124601976896314,0.5947474747474748,0.5807323232323232,-0.0140151515151516,0.5923076923076923,0.575,-0.0173076923076923,0.6029190523308171,0.5640253956569745,-0.0388936566738425,0.6412213740458015,0.5901639344262295,-0.0510574396195719,0.528888888888889,0.5844444444444444,0.0555555555555554,0.5384615384615384,0.5961538461538461,0.0576923076923077,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6657168911335578,0.6744991582491583,0.0087822671156004,0.0500731677662091,0.0494379918900018,-0.0006351758762072,0.6177514792899409,0.6420118343195267,0.0242603550295857,0.7028365735161467,0.7083171821340213,0.0054806086178745,0.6625312839282229,0.6790838135038568,0.0165525295756339,0.5950252525252525,0.592260101010101,-0.0027651515151515,0.5961538461538461,0.5903846153846154,-0.0057692307692307,0.625623304570673,0.5853632478632479,-0.040260056707425,0.6617647058823529,0.6129032258064516,-0.0488614800759013,0.4933333333333333,0.5866666666666667,0.0933333333333333,0.5,0.5961538461538461,0.0961538461538461,12.4,12.4,0.0,26,26,0
T2,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6085297418630752,0.6519823232323232,0.043452581369248,0.1053773008281851,0.1142147290689436,0.0088374282407585,0.6272189349112426,0.6210059171597634,-0.0062130177514791,0.6665845382119355,0.688942208646351,0.0223576704344155,0.6538916409609816,0.6376951127064082,-0.0161965282545734,0.592449494949495,0.6084974747474747,0.0160479797979797,0.5961538461538461,0.6173076923076923,0.0211538461538461,0.6293832293832293,0.6223424486851598,-0.0070407806980695,0.6617647058823529,0.6666666666666666,0.0049019607843137,0.4866666666666667,0.5355555555555556,0.0488888888888888,0.5,0.5576923076923077,0.0576923076923077,12.4,12.4,0.0,26,26,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6425645342312009,0.6286980920314253,-0.0138664421997755,0.0940374531613031,0.1076203437131717,0.0135828905518685,0.6195266272189349,0.598224852071006,-0.0213017751479289,0.6675050522370148,0.6707323198861392,0.0032272676491243,0.6434014863369866,0.6297072923235729,-0.0136941940134136,0.613219696969697,0.6100252525252525,-0.0031944444444444,0.6230769230769231,0.6096153846153847,-0.0134615384615384,0.6448225848225848,0.6224175824175824,-0.0224050024050024,0.6814814814814815,0.6564885496183206,-0.0249929318631608,0.5199999999999999,0.5511111111111111,0.0311111111111112,0.5384615384615384,0.5576923076923077,0.0192307692307692,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5995482603815937,0.6559883557800225,0.0564400953984287,0.1145343859101439,0.1102299209466004,-0.0043044649635434,0.6115384615384616,0.6965976331360947,0.0850591715976331,0.6694066916929563,0.7150138306270497,0.0456071389340934,0.6865440172865027,0.7610111415729499,0.0744671242864472,0.5367676767676768,0.6156565656565657,0.0788888888888889,0.5346153846153846,0.6269230769230769,0.0923076923076923,0.6320242076763816,0.6359982269355255,0.0039740192591439,0.6709677419354839,0.6717557251908397,0.0007879832553557,0.2977777777777778,0.5555555555555556,0.2577777777777778,0.2692307692307692,0.5769230769230769,0.3076923076923076,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6274985970819305,0.6100420875420876,-0.0174565095398429,0.0907620612024997,0.09653790587448,0.0057758446719802,0.5889053254437869,0.609319526627219,0.020414201183432,0.6566287478837143,0.6867388034418773,0.030110055558163,0.6705890177429985,0.7064786526899274,0.0358896349469288,0.531010101010101,0.5552525252525253,0.0242424242424242,0.5192307692307692,0.5461538461538462,0.026923076923077,0.5926276316978404,0.5539584254754534,-0.038669206222387,0.625,0.576,-0.049,0.3377777777777777,0.5044444444444445,0.1666666666666668,0.3461538461538461,0.5384615384615384,0.1923076923076923,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LightGBM,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5776943041526375,0.5617522446689114,-0.015942059483726,0.1384431350295726,0.1499649088777174,0.0115217738481448,0.6107988165680474,0.5869822485207101,-0.0238165680473372,0.6538031048856656,0.6308105057671043,-0.0229925991185613,0.6744318516523935,0.6366770601827718,-0.0377547914696216,0.5235227272727274,0.5828914141414141,0.0593686868686866,0.5596153846153846,0.6153846153846154,0.0557692307692307,0.5212698412698413,0.579952755451848,0.0586829141820066,0.6046511627906976,0.64,0.0353488372093023,0.5244444444444445,0.5888888888888889,0.0644444444444444,0.5192307692307693,0.6153846153846154,0.0961538461538461,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6326094276094276,0.6336840628507295,0.0010746352413019,0.0982764688066326,0.1051860569906671,0.0069095881840345,0.6207100591715977,0.6159763313609468,-0.0047337278106509,0.691375416169661,0.6903638283259463,-0.0010115878437146,0.6587045819640539,0.6591023806822742,0.0003977987182203,0.6087121212121211,0.6118434343434342,0.003131313131313,0.6076923076923078,0.6173076923076923,0.0096153846153845,0.6034841628959275,0.6009809884512771,-0.0025031744446504,0.6290322580645161,0.6341463414634146,0.0051140833988985,0.6,0.6133333333333333,0.0133333333333333,0.6153846153846154,0.6346153846153846,0.0192307692307691,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5140628507295174,0.5197853535353536,0.0057225028058361,0.0902051867055102,0.0961649318246814,0.0059597451191712,0.527810650887574,0.535207100591716,0.0073964497041419,0.5976727751780959,0.6057564692085092,0.0080836940304133,0.575406520767057,0.580962675747008,0.0055561549799509,0.5150757575757575,0.5059848484848485,-0.009090909090909,0.5134615384615384,0.5057692307692307,-0.0076923076923076,0.5916599209282136,0.5819733112416039,-0.0096866096866097,0.64,0.6308724832214765,-0.0091275167785235,0.2844444444444444,0.2844444444444444,0.0,0.2884615384615384,0.2884615384615384,0.0,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6139330808080808,0.5995622895622896,-0.0143707912457912,0.1475676957979904,0.1262588849052872,-0.0213088108927032,0.6489644970414201,0.6139053254437871,-0.035059171597633,0.6703487023481376,0.6671825731328652,-0.0031661292152723,0.7139298059617329,0.6700513796255909,-0.043878426336142,0.6188510101010101,0.611010101010101,-0.007840909090909,0.6384615384615384,0.6192307692307693,-0.0192307692307691,0.6570135746606336,0.6219024219024218,-0.0351111527582117,0.7007299270072993,0.6615384615384615,-0.0391914654688377,0.5133333333333334,0.5644444444444444,0.0511111111111109,0.5384615384615384,0.5769230769230769,0.0384615384615384,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5806705948372615,0.6382996632996633,0.0576290684624017,0.0890719036919265,0.1024522376400856,0.0133803339481591,0.562130177514793,0.612130177514793,0.05,0.65160777522036,0.688772941332316,0.037165166111956,0.6219082341073005,0.6796160173997234,0.0577077832924229,0.5481691919191919,0.5787247474747474,0.0305555555555555,0.5461538461538462,0.5826923076923076,0.0365384615384614,0.5690305690305691,0.5597680097680098,-0.0092625592625593,0.6119402985074627,0.6016260162601627,-0.0103142822473,0.4666666666666667,0.5777777777777778,0.1111111111111111,0.4615384615384615,0.5961538461538461,0.1346153846153846,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6353324915824915,0.6397895622895623,0.0044570707070707,0.0961438160964014,0.1098970686065304,0.013753252510129,0.6116863905325444,0.6353550295857988,0.0236686390532544,0.6746122336777451,0.7169621454212571,0.0423499117435119,0.6546175370725542,0.6786249677073591,0.0240074306348049,0.6050378787878788,0.6002525252525253,-0.0047853535353535,0.6038461538461538,0.5961538461538461,-0.0076923076923076,0.6056988877422314,0.5663205106089356,-0.0393783771332957,0.640625,0.5932203389830508,-0.0474046610169491,0.5733333333333335,0.6444444444444445,0.071111111111111,0.5769230769230769,0.6538461538461539,0.0769230769230769,10.0,10.0,0.0,36,36,0
T2,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,XGBoost,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6439730639730639,0.6654040404040404,0.0214309764309765,0.1296043156008425,0.1398017749236718,0.0101974593228292,0.6630177514792899,0.6928994082840236,0.0298816568047337,0.6982078188952123,0.7091351730252954,0.010927354130083,0.6525142562561844,0.6792658740728336,0.0267516178166491,0.5527398989898991,0.6485732323232323,0.0958333333333332,0.5692307692307692,0.6615384615384616,0.0923076923076924,0.6018478260869565,0.6612974744553692,0.0594496483684127,0.6423357664233577,0.7022900763358778,0.0599543099125201,0.4311111111111111,0.5977777777777779,0.1666666666666667,0.4615384615384615,0.6153846153846154,0.1538461538461539,10.0,10.0,0.0,36,36,0
